"row_id","bucket","snapnum","M","_count_*_"
6816,160122,16,122,5
6915,160123,16,123,3
6817,160125,16,125,1
490,170082,17,82,562485
491,170083,17,83,33100
492,170084,17,84,785413
493,170085,17,85,969656
494,170086,17,86,1063625
495,170087,17,87,1240766
496,170088,17,88,2514640
497,170089,17,89,3002770
498,170090,17,90,5352758
499,170091,17,91,5765079
500,170092,17,92,6692256
501,170093,17,93,6466780
502,170094,17,94,4107298
503,170095,17,95,3850117
504,170096,17,96,2850006
505,170097,17,97,2063406
506,170098,17,98,1637138
507,170099,17,99,1207988
508,170100,17,100,913879
509,170101,17,101,664753
510,170102,17,102,482626
511,170103,17,103,340253
512,170104,17,104,245545
513,170105,17,105,171001
514,170106,17,106,118291
515,170107,17,107,80302
516,170108,17,108,54964
517,170109,17,109,36178
518,170110,17,110,24023
519,170111,17,111,15056
520,170112,17,112,9450
521,170113,17,113,5938
522,170114,17,114,3627
523,170115,17,115,2035
524,170116,17,116,1174
525,170117,17,117,634
526,170118,17,118,364
527,170119,17,119,160
528,170120,17,120,90
529,170121,17,121,33
6743,170122,17,122,15
6818,170123,17,123,6
6979,170124,17,124,2
6881,170127,17,127,1
530,180082,18,82,589722
531,180083,18,83,34381
532,180084,18,84,823791
533,180085,18,85,1019128
534,180086,18,86,1127984
535,180087,18,87,1325572
536,180088,18,88,2715254
537,180089,18,89,3287054
538,180090,18,90,5931090
539,180091,18,91,6430478
540,180092,18,92,7500167
541,180093,18,93,7283985
542,180094,18,94,4661583
543,180095,18,95,4396378
544,180096,18,96,3278301
545,180097,18,97,2393097
546,180098,18,98,1916474
547,180099,18,99,1426581
548,180100,18,100,1089832
549,180101,18,101,803435
550,180102,18,102,588083
551,180103,18,103,419362
552,180104,18,104,308808
553,180105,18,105,216381
554,180106,18,106,152732
555,180107,18,107,105995
556,180108,18,108,73018
557,180109,18,109,49317
558,180110,18,110,33191
559,180111,18,111,21485
560,180112,18,112,14000
561,180113,18,113,8788
562,180114,18,114,5317
563,180115,18,115,3395
564,180116,18,116,1874
565,180117,18,117,1126
566,180118,18,118,610
567,180119,18,119,314
568,180120,18,120,155
569,180121,18,121,76
570,180122,18,122,44
571,180123,18,123,11
572,180124,18,124,9
6999,180125,18,125,1
7000,180128,18,128,1
573,190082,19,82,609818
574,190083,19,83,34732
575,190084,19,84,853874
576,190085,19,85,1061886
577,190086,19,86,1183121
578,190087,19,87,1401384
579,190088,19,88,2898176
580,190089,19,89,3545488
581,190090,19,90,6467885
582,190091,19,91,7055598
583,190092,19,92,8256977
584,190093,19,93,8072272
585,190094,19,94,5189563
586,190095,19,95,4928008
587,190096,19,96,3703923
588,190097,19,97,2716161
589,190098,19,98,2196476
590,190099,19,99,1646663
591,190100,19,100,1269809
592,190101,19,101,944067
593,190102,19,102,697913
594,190103,19,103,504169
595,190104,19,104,373164
596,190105,19,105,267578
597,190106,19,106,189875
598,190107,19,107,133844
599,190108,19,108,93985
600,190109,19,109,64591
601,190110,19,110,43853
602,190111,19,111,29386
603,190112,19,112,19233
604,190113,19,113,12394
605,190114,19,114,8032
606,190115,19,115,4909
